time,header,state_vector,state_valid
2022/03/09 14:09:04.912020227,"{'stamp': {'secs': 1646834944, 'nsecs': 911751625}, 'frame_id': ''}","[-6.629816819778752, -9.93898601982869, 0.0, 0.42747664064886065, -0.36014686297049503, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.0699951692080065e-10, 0.01400755]",0
2022/03/09 14:09:04.914607927,"{'stamp': {'secs': 1646834944, 'nsecs': 914382035}, 'frame_id': ''}","[-6.6271727901284665, -9.94153280856836, 0.0, 0.45942201608662614, -0.40931663387662115, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 5.70575372862423e-10, 0.002626824]",0
2022/03/09 14:09:04.922674792,"{'stamp': {'secs': 1646834944, 'nsecs': 922503764}, 'frame_id': ''}","[-6.624356794981555, -9.944281480554062, 0.0, 0.4868355185776351, -0.4486934159123412, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.8461629121116739e-10, 0.008118466]",0
2022/03/09 14:09:04.930911556,"{'stamp': {'secs': 1646834944, 'nsecs': 930360677}, 'frame_id': ''}","[-6.6216575621182265, -9.946980854752594, 0.0, 0.469964989960657, -0.44884553788481124, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.9084947990039383e-10, 0.007853315]",0
2022/03/09 14:09:04.933213632,"{'stamp': {'secs': 1646834944, 'nsecs': 933000825}, 'frame_id': ''}","[-6.619199625527659, -9.949438920043791, 0.0, 0.5516300197906474, -0.5394401798741457, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 5.685783969363105e-10, 0.00263605]",0
2022/03/09 14:09:04.944108758,"{'stamp': {'secs': 1646834944, 'nsecs': 943878644}, 'frame_id': ''}","[-6.616972665348168, -9.951665996829693, 0.0, 0.5551160169962172, -0.5476494148100617, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.3781585957467467e-10, 0.010875389]",0
2022/03/09 14:09:04.949702715,"{'stamp': {'secs': 1646834944, 'nsecs': 949422379}, 'frame_id': ''}","[-6.615115250462242, -9.95352350897218, 0.0, 0.45952796355715275, -0.458325690712271, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.7051304911265923e-10, 0.005540587]",0
2022/03/09 14:09:04.956226341,"{'stamp': {'secs': 1646834944, 'nsecs': 956010817}, 'frame_id': ''}","[-6.613297355777223, -9.955341498844435, 0.0, 0.42697730448387655, -0.4270530973720988, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.2756737863825307e-10, 0.006586186]",0
2022/03/09 14:09:04.959157663,"{'stamp': {'secs': 1646834944, 'nsecs': 958824625}, 'frame_id': ''}","[-6.611707468775948, -9.95693146909418, 0.0, 0.42020014676357204, -0.42026677767092635, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 5.333665530318071e-10, 0.002810077]",0
2022/03/09 14:09:04.965450208,"{'stamp': {'secs': 1646834944, 'nsecs': 965148021}, 'frame_id': ''}","[-6.6098105458640095, -9.958693550110912, 0.0, 0.34606350905626687, -0.3428216633060319, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.371818304486562e-10, 0.006319207]",0
2022/03/09 14:09:04.975104024,"{'stamp': {'secs': 1646834944, 'nsecs': 974836355}, 'frame_id': ''}","[-6.608005290659736, -9.960304141129985, 0.0, 0.34926317678933694, -0.3414904260477748, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.5473891010158593e-10, 0.009686]",0
2022/03/09 14:09:04.976036926,"{'stamp': {'secs': 1646834944, 'nsecs': 975860236}, 'frame_id': ''}","[-6.606444035900838, -9.961645208527294, 0.0, 0.518350771659035, -0.47548836195339067, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.4660954264702626e-09, 0.001022308]",0
2022/03/09 14:09:04.981443101,"{'stamp': {'secs': 1646834944, 'nsecs': 981084258}, 'frame_id': ''}","[-6.604470599545838, -9.963289048282808, 0.0, 0.5960963839932625, -0.5289156363737888, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.8717214072880156e-10, 0.005219173]",0
2022/03/09 14:09:04.990259213,"{'stamp': {'secs': 1646834944, 'nsecs': 989411952}, 'frame_id': ''}","[-6.602810403193402, -9.964619631634124, 0.0, 0.5840828231346638, -0.5022983725685664, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.8005768656361465e-10, 0.008324005]",0
2022/03/09 14:09:04.992317733,"{'stamp': {'secs': 1646834944, 'nsecs': 992130530}, 'frame_id': ''}","[-6.60102174981263, -9.966053168339727, 0.0, 0.6066054813309129, -0.5111316895175468, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 5.518053805933713e-10, 0.002716177]",0
2022/03/09 14:09:05.9032751,"{'stamp': {'secs': 1646834945, 'nsecs': 8638487}, 'frame_id': ''}","[-6.598778427874201, -9.967907090320056, 0.0, 0.5346048645235332, -0.44505199702335807, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 9.081825462831386e-11, 0.016503302]",0
2022/03/09 14:09:05.9143356,"{'stamp': {'secs': 1646834945, 'nsecs': 8886176}, 'frame_id': ''}","[-6.596582889207178, -9.969747533616932, 0.0, 1.6615677368120734, -1.3846579807013795, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 6.072421241482538e-09, 0.000246821]",0
2022/03/09 14:09:05.15218681,"{'stamp': {'secs': 1646834945, 'nsecs': 15001651}, 'frame_id': ''}","[-6.594578173224218, -9.971557595858703, 0.0, 2.229992892745348, -1.8659386252959225, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.4521350283897434e-10, 0.006112229]",0
2022/03/09 14:09:05.32384047,"{'stamp': {'secs': 1646834945, 'nsecs': 32128406}, 'frame_id': ''}","[-6.592678023981093, -9.973322903375559, 0.0, 2.4479432901169305, -2.0544847690052856, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 8.753403538701347e-11, 0.017122495]",0
2022/03/09 14:09:05.40289124,"{'stamp': {'secs': 1646834945, 'nsecs': 40024814}, 'frame_id': ''}","[-6.591193829955911, -9.974807175114995, 0.0, 2.1256469312395194, -1.794073066153819, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.8988998516583261e-10, 0.007892997]",0
2022/03/09 14:09:05.46943908,"{'stamp': {'secs': 1646834945, 'nsecs': 46693239}, 'frame_id': ''}","[-6.590064736559448, -9.975936327632198, 0.0, 1.532440629479509, -1.302936635456305, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.248505060623873e-10, 0.006665767]",0
2022/03/09 14:09:05.49685383,"{'stamp': {'secs': 1646834945, 'nsecs': 49462718}, 'frame_id': ''}","[-6.589355999245855, -9.97664510205616, 0.0, 0.19875867171641295, -0.19218572673862944, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 5.41826136130993e-10, 0.002766203]",0
2022/03/09 14:09:05.56601176,"{'stamp': {'secs': 1646834945, 'nsecs': 56380906}, 'frame_id': ''}","[-6.589362876012133, -9.976638224929806, 0.0, 0.15762104823773387, -0.15648071686613144, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.1675990217233547e-10, 0.006914568]",0
2022/03/09 14:09:05.60117312,"{'stamp': {'secs': 1646834945, 'nsecs': 59844122}, 'frame_id': ''}","[-6.589198790141964, -9.976739668110792, 0.0, 0.1375441507690012, -0.13484266261080202, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 4.3326853675537407e-10, 0.003459289]",0
2022/03/09 14:09:05.72591009,"{'stamp': {'secs': 1646834945, 'nsecs': 72338306}, 'frame_id': ''}","[-6.5891025570279895, -9.976745482576579, 0.0, 0.0941334277364874, -0.08907770638050107, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.1998875072202637e-10, 0.01249118]",0
2022/03/09 14:09:05.77166446,"{'stamp': {'secs': 1646834945, 'nsecs': 76934306}, 'frame_id': ''}","[-6.588774367041621, -9.976971421945926, 0.0, 0.06363344358561038, -0.05410761095597386, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 3.26354306955723e-10, 0.004592558]",0
2022/03/09 14:09:05.81596755,"{'stamp': {'secs': 1646834945, 'nsecs': 81282301}, 'frame_id': ''}","[-6.587917465806882, -9.977675293081084, 0.0, 0.05837217920645624, -0.042203739586083096, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 3.4503041533546313e-10, 0.004343968]",0
2022/03/09 14:09:05.86846628,"{'stamp': {'secs': 1646834945, 'nsecs': 86656530}, 'frame_id': ''}","[-6.586615172152684, -9.978761928676079, 0.0, 0.107745114134707, -0.08381900215559154, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.7902830218511716e-10, 0.005371502]",0
2022/03/09 14:09:05.92361391,"{'stamp': {'secs': 1646834945, 'nsecs': 92165555}, 'frame_id': ''}","[-6.584965344731203, -9.980156499715125, 0.0, 0.1660299542578789, -0.1351601956718165, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.7221623471240527e-10, 0.005505921]",0
2022/03/09 14:09:05.108917946,"{'stamp': {'secs': 1646834945, 'nsecs': 108220108}, 'frame_id': ''}","[-6.582707174018454, -9.98206902221198, 0.0, 0.2032544128693747, -0.16841699149587755, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 9.337800309427872e-11, 0.016050901]",0
2022/03/09 14:09:05.109637183,"{'stamp': {'secs': 1646834945, 'nsecs': 109492914}, 'frame_id': ''}","[-6.580438322170325, -9.983992226403492, 0.0, 0.46405550432354437, -0.39163764541683554, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.179636320969745e-09, 0.001270562]",0
2022/03/09 14:09:05.114632208,"{'stamp': {'secs': 1646834945, 'nsecs': 114413119}, 'frame_id': ''}","[-6.577891364058907, -9.986158672545505, 0.0, 0.6136081220630594, -0.5196553185432004, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 3.0484540379863813e-10, 0.004916594]",0
2022/03/09 14:09:05.127352460,"{'stamp': {'secs': 1646834945, 'nsecs': 127176135}, 'frame_id': ''}","[-6.5752005871841215, -9.988453016689654, 0.0, 0.6713288501000254, -0.5693868513313203, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.1746012669226638e-10, 0.012760084]",0
2022/03/09 14:09:05.137244980,"{'stamp': {'secs': 1646834945, 'nsecs': 137004112}, 'frame_id': ''}","[-6.572472942563237, -9.990823193562496, 0.0, 0.635960021294423, -0.5405441763610345, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.525619179999584e-10, 0.009824215]",0
2022/03/09 14:09:05.145005183,"{'stamp': {'secs': 1646834945, 'nsecs': 144770912}, 'frame_id': ''}","[-6.569851872491592, -9.993161285701039, 0.0, 0.5546983033208253, -0.474386365468491, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.930346685846429e-10, 0.007764414]",0
2022/03/09 14:09:05.147949090,"{'stamp': {'secs': 1646834945, 'nsecs': 147694345}, 'frame_id': ''}","[-6.567235887147976, -9.995561681771985, 0.0, 0.40782820834030564, -0.3605890188480493, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 5.132421667939823e-10, 0.002920261]",0
2022/03/09 14:09:05.156311445,"{'stamp': {'secs': 1646834945, 'nsecs': 156102751}, 'frame_id': ''}","[-6.565264418086605, -9.997470602781013, 0.0, 0.41266583583218175, -0.37325444896884635, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.7833142483992197e-10, 0.008404582]",0
2022/03/09 14:09:05.169397605,"{'stamp': {'secs': 1646834945, 'nsecs': 168874754}, 'frame_id': ''}","[-6.5631170543562645, -9.99961807895, 0.0, 0.41937183524919364, -0.38560629385975875, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.173738446064738e-10, 0.012769464]",0
2022/03/09 14:09:05.176149412,"{'stamp': {'secs': 1646834945, 'nsecs': 175933993}, 'frame_id': ''}","[-6.561105001762125, -10.001630236897725, 0.0, 0.3898283974305517, -0.36603586420665485, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.1242583713746915e-10, 0.007055644]",0
2022/03/09 14:09:05.181480362,"{'stamp': {'secs': 1646834945, 'nsecs': 181099509}, 'frame_id': ''}","[-6.558784286346084, -10.003951073829324, 0.0, 0.3635643530814489, -0.35061023006896913, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.904105646830474e-10, 0.005160973]",0
2022/03/09 14:09:05.186860822,"{'stamp': {'secs': 1646834945, 'nsecs': 186644931}, 'frame_id': ''}","[-6.556367635485268, -10.006367851228996, 0.0, 0.31106089883310273, -0.30993976391839684, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.704418825982036e-10, 0.005542045]",0
2022/03/09 14:09:05.200606903,"{'stamp': {'secs': 1646834945, 'nsecs': 200368747}, 'frame_id': ''}","[-6.553906114431328, -10.008829501171252, 0.0, 0.32558340682396464, -0.32561387565757277, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.0923515066568392e-10, 0.013720868]",0
2022/03/09 14:09:05.206008306,"{'stamp': {'secs': 1646834945, 'nsecs': 205779568}, 'frame_id': ''}","[-6.551966687274749, -10.01076902987866, 0.0, 0.347215085446493, -0.3472640801214813, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.771600844727335e-10, 0.005407709]",0
2022/03/09 14:09:05.209630353,"{'stamp': {'secs': 1646834945, 'nsecs': 209408851}, 'frame_id': ''}","[-6.549559052157649, -10.013041849842084, 0.0, 0.39169574460612616, -0.3860543793322069, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 4.1335939853988407e-10, 0.003625903]",0
2022/03/09 14:09:05.214612900,"{'stamp': {'secs': 1646834945, 'nsecs': 214348380}, 'frame_id': ''}","[-6.54729399429952, -10.015044796980623, 0.0, 0.4138107788809819, -0.397488342197785, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 3.0363158002036795e-10, 0.004936249]",0
2022/03/09 14:09:05.223590735,"{'stamp': {'secs': 1646834945, 'nsecs': 223416282}, 'frame_id': ''}","[-6.544809391911029, -10.017144410389623, 0.0, 0.41682587046071207, -0.3892916282957374, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.6534920432029768e-10, 0.009064459]",0
2022/03/09 14:09:05.232876729,"{'stamp': {'secs': 1646834945, 'nsecs': 232660066}, 'frame_id': ''}","[-6.542175600119479, -10.019308596858224, 0.0, 0.42133874417715117, -0.38264539438477196, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.6220708436266196e-10, 0.009240047]",0
2022/03/09 14:09:05.240265499,"{'stamp': {'secs': 1646834945, 'nsecs': 239837992}, 'frame_id': ''}","[-6.539357708677953, -10.021624150080644, 0.0, 0.39545740533825785, -0.3453675707341278, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.089204686912889e-10, 0.007174027]",0
2022/03/09 14:09:05.244216679,"{'stamp': {'secs': 1646834945, 'nsecs': 243985079}, 'frame_id': ''}","[-6.536956370898619, -10.023597554108068, 0.0, 0.3782977832593597, -0.31665260287023334, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 3.6161757961141367e-10, 0.004144713]",0
2022/03/09 14:09:05.248086946,"{'stamp': {'secs': 1646834945, 'nsecs': 247851296}, 'frame_id': ''}","[-6.534598298206541, -10.025535557536777, 0.0, 0.4254305320990135, -0.35054076982857496, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 3.880107868484324e-10, 0.003862782]",0
2022/03/09 14:09:05.254827137,"{'stamp': {'secs': 1646834945, 'nsecs': 254446657}, 'frame_id': ''}","[-6.5322784798687685, -10.027442260276374, 0.0, 0.46490628815853186, -0.3820183882891952, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.2738019057625417e-10, 0.006591608]",0
2022/03/09 14:09:05.262524566,"{'stamp': {'secs': 1646834945, 'nsecs': 262346805}, 'frame_id': ''}","[-6.529985166580457, -10.029327275907974, 0.0, 0.4638549749403179, -0.38117885504880067, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.898025023625837e-10, 0.007896635]",0
2022/03/09 14:09:05.264895926,"{'stamp': {'secs': 1646834945, 'nsecs': 264607769}, 'frame_id': ''}","[-6.5276918532921435, -10.031212291539575, 0.0, 0.5322953414505183, -0.437481420063782, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 6.640210473626189e-10, 0.002257159]",0
2022/03/09 14:09:05.275588860,"{'stamp': {'secs': 1646834945, 'nsecs': 275328537}, 'frame_id': ''}","[-6.525750334262258, -10.03280814577329, 0.0, 0.496995948099784, -0.4085116522992929, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.3983354364738027e-10, 0.010718466]",0
2022/03/09 14:09:05.275679395,"{'stamp': {'secs': 1646834945, 'nsecs': 275467700}, 'frame_id': ''}","[-6.524316554794406, -10.033986657546166, 0.0, 1.9983233109266845, -1.6425472200081523, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.0806064046459706e-08, 0.0001387]",0
2022/03/09 14:09:05.281372698,"{'stamp': {'secs': 1646834945, 'nsecs': 281074272}, 'frame_id': ''}","[-6.522825721891857, -10.035324493542586, 0.0, 2.6440516488682664, -2.176368538226996, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.67514357065362e-10, 0.005602694]",0
2022/03/09 14:09:05.288308322,"{'stamp': {'secs': 1646834945, 'nsecs': 287919247}, 'frame_id': ''}","[-6.521562782804391, -10.036524847478194, 0.0, 2.8713232544095915, -2.368171087151769, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.1906890276843396e-10, 0.006841688]",0
2022/03/09 14:09:05.297877526,"{'stamp': {'secs': 1646834945, 'nsecs': 296989230}, 'frame_id': ''}","[-6.520216642453991, -10.037871058314181, 0.0, 2.446462108676659, -2.0252037629233492, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.6531455275970887e-10, 0.009066359]",0
2022/03/09 14:09:05.298237263,"{'stamp': {'secs': 1646834945, 'nsecs': 297745665}, 'frame_id': ''}","[-6.518849925210434, -10.03923784712076, 0.0, 2.001858273341792, -1.7112052848277977, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.9898107679697006e-09, 0.000753238]",0
2022/03/09 14:09:05.308120309,"{'stamp': {'secs': 1646834945, 'nsecs': 307815709}, 'frame_id': ''}","[-6.517884096109762, -10.04020372679345, 0.0, 0.5352519783427158, -0.5290276301919018, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.48889442639903e-10, 0.010066537]",0
2022/03/09 14:09:05.311171393,"{'stamp': {'secs': 1646834945, 'nsecs': 310931405}, 'frame_id': ''}","[-6.517870062982779, -10.040217760655224, 0.0, 0.537405118542799, -0.5359780144729331, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 4.815886254311132e-10, 0.003112202]",0
2022/03/09 14:09:05.314627131,"{'stamp': {'secs': 1646834945, 'nsecs': 314379900}, 'frame_id': ''}","[-6.518290940556376, -10.039796861043952, 0.0, 0.4307282760224567, -0.4307045300059784, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 4.3504466352099184e-10, 0.003445166]",0
2022/03/09 14:09:05.330340123,"{'stamp': {'secs': 1646834945, 'nsecs': 329892446}, 'frame_id': ''}","[-6.519288291572461, -10.038799457805325, 0.0, 0.26376493018228514, -0.26374378009308375, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 9.663992004992938e-11, 0.01550913]",0
2022/03/09 14:09:05.331435648,"{'stamp': {'secs': 1646834945, 'nsecs': 331220820}, 'frame_id': ''}","[-6.5202856425885445, -10.037802054566697, 0.0, -0.14469980891285414, 0.14466176856604057, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.1321267419382567e-09, 0.001323881]",0
2022/03/09 14:09:05.340249184,"{'stamp': {'secs': 1646834945, 'nsecs': 339981157}, 'frame_id': ''}","[-6.52085590978165, -10.037164286903462, 0.0, -0.2192780674174939, 0.22039195647116733, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.7116006232057628e-10, 0.008756722]",0
2022/03/09 14:09:05.345139844,"{'stamp': {'secs': 1646834945, 'nsecs': 344892178}, 'frame_id': ''}","[-6.520710513222909, -10.037144841109807, 0.0, -0.23154041623976265, 0.23831743964481952, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 3.0535555177960164e-10, 0.00490838]",0
2022/03/09 14:09:05.348051964,"{'stamp': {'secs': 1646834945, 'nsecs': 347761262}, 'frame_id': ''}","[-6.519772077177106, -10.037808341772338, 0.0, -0.13620501040196203, 0.1602285629049357, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 5.230979196311518e-10, 0.00286524]",0
2022/03/09 14:09:05.355493565,"{'stamp': {'secs': 1646834945, 'nsecs': 355284835}, 'frame_id': ''}","[-6.518117977379458, -10.039090164304453, 0.0, -0.016341671229734817, 0.05525090443073595, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.99306666920737e-10, 0.007520075]",0
2022/03/09 14:09:05.362451273,"{'stamp': {'secs': 1646834945, 'nsecs': 362207113}, 'frame_id': ''}","[-6.516036793758832, -10.04073162241196, 0.0, 0.1734160270114557, -0.12006916684344582, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.1663242098753865e-10, 0.006918637]",0
2022/03/09 14:09:05.372432162,"{'stamp': {'secs': 1646834945, 'nsecs': 372137559}, 'frame_id': ''}","[-6.513632732107882, -10.042700794785388, 0.0, 0.23587818928699467, -0.1763004694161311, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.509747659624837e-10, 0.009927494]",0
2022/03/09 14:09:05.377377317,"{'stamp': {'secs': 1646834945, 'nsecs': 377168469}, 'frame_id': ''}","[-6.511512627121752, -10.044455602574834, 0.0, 0.29255397941892985, -0.23012991831893903, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.98061148875741e-10, 0.005028502]",0
2022/03/09 14:09:05.381881247,"{'stamp': {'secs': 1646834945, 'nsecs': 381593854}, 'frame_id': ''}","[-6.50937729302618, -10.046261279431242, 0.0, 0.32841836188031337, -0.26826147046083515, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 3.3899142281843105e-10, 0.004421354]",0
2022/03/09 14:09:05.392305518,"{'stamp': {'secs': 1646834945, 'nsecs': 392023019}, 'frame_id': ''}","[-6.507618386264292, -10.047771960307308, 0.0, 0.3381506995306518, -0.28035437844384997, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.437483085986575e-10, 0.010426565]",0
2022/03/09 14:09:05.392392006,"{'stamp': {'secs': 1646834945, 'nsecs': 392128371}, 'frame_id': ''}","[-6.506330811916439, -10.048894682991776, 0.0, 2.171999233155811, -1.883438008458748, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 1.428994692514622e-08, 0.000104885]",0
2022/03/09 14:09:05.397983515,"{'stamp': {'secs': 1646834945, 'nsecs': 397738702}, 'frame_id': ''}","[-6.504646570285593, -10.05036328656269, 0.0, 2.977950021879781, -2.5894172234356807, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.673357576735387e-10, 0.005606437]",0
2022/03/09 14:09:05.404577836,"{'stamp': {'secs': 1646834945, 'nsecs': 404390580}, 'frame_id': ''}","[-6.502398527338177, -10.05236794856537, 0.0, 3.3038546945213834, -2.8782657652677575, 0.0, 0.0, -0.0, -5.750673367588277e-05, 0.0, 0.0, 2.2542341809576025e-10, 0.006648826]",0
